preregistration_commit,rules_changed_after_execution,S_experiment_started_after_preregistration,protocol_branch,implementation_branch,n,alpha,repeat_index,seed,sample_index,aspect_ratio,a,feasible,S_Kwant,failure_mode,b,Q_Kwant,Ekin_Kwant,geometry_hash,repeat_best_S,S_random_best_of_5_primary,S_random_best_of_5_p75
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,12,20260614,3,0.8950306680548094,28.808479608295862,False,0.1634526487064499,ok,25.7844727494564,1.431250897799507,0.010612372515317325,cde7fcfb15b87d7da3f18e181a838e970298b09221c7c79cce6caa81a35b2e33,0.14164246533939773,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,12,20260614,4,0.6704239213381789,34.10525100955698,False,0.6883934211290543,ok,22.864976120050073,1.1656641208938576,0.010654113879147165,11c3c9e2e63abed685ee5c87f3fc1ff6570fabee39d268175258dc0ea4024520,0.14164246533939773,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,12,20260614,5,0.6998142314838284,33.264037347032726,False,0.5952392758425089,ok,23.278646732063073,1.2134894869864354,0.010544488103756855,8adae34af2898519fd9f10c1d8defe1927efdb8f1f029f4bbeedc537d2d00e3a,0.14164246533939773,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,13,20260615,1,0.9838693426522647,27.25313335442247,True,0.02548646514194377,ok,26.813522398630145,1.5030387000763568,0.010643754785434556,1b2e8fd715c7c9db680cbe93d5bfd73484f70d09e40c8b73b5d0eabfb7175adb,0.02548646514194377,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,13,20260615,2,0.7773279050260761,31.28654222037053,False,0.4374935803952212,ok,24.319902319670504,1.2924870988106625,0.010453972244359289,0c14b00fb9f4c96b463db1aac1325c2065f2dbf43b9c0eccaeb55dc477ffc37e,0.02548646514194377,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,13,20260615,3,0.8847058136777343,29.00502844043855,False,0.1761464744306635,ok,25.660917287144013,1.4232662281015067,0.010645689374050082,3608a4673ff7db6c6ac7178b9c1d14f8fc7846572ad8830b317e7a1363c4fc3e,0.02548646514194377,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,13,20260615,4,0.7448040088403896,32.0772665192661,False,0.48831496192357915,ok,23.891276696190996,1.2671412791377443,0.010539780036162405,c5c7086a79d1d265cf3c395d0433cde365ed72a80b8716b06b53eb33b094ca62,0.02548646514194377,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,13,20260615,5,0.8132670501067341,30.470653944638563,False,0.3528375801661414,ok,24.780778848379324,1.3369005158758365,0.010563244657532334,4d8523602ee59d00dc4f7ca6075c4687e54b7db276f426db7167a175fea1cdaa,0.02548646514194377,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,14,20260616,1,0.6790400418245366,33.85280667659332,False,0.6429761018876345,ok,22.987411261551877,1.1875755440468974,0.010566513326049076,8a37efca078bd79f1aad773bc4305be57f1f93954e6538e60ddb71a1b506bcba,0.13319743561457206,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,14,20260616,2,0.9260805558209197,28.23824681844129,True,0.13319743561457206,ok,26.150891309030428,1.446741122332222,0.010615018964437617,cc837d6b51d73c23db32f93390d62df6960d9f2bea9f6ccda2f580fdaba8452f,0.13319743561457206,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,14,20260616,3,0.9353688759260319,28.073468567254828,True,0.12070587187847989,ok,26.259048737097938,1.4522361696139177,0.010588982645967082,c6914383e7d63a10dba810cd123021dee0f68dc4ef05cc49780e6587add9f25e,0.13319743561457206,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,14,20260616,4,0.6760345926974016,33.94029800416121,False,0.655688356080258,ok,22.944815537271555,1.1812024952589542,0.010606078806219887,253b31267f5e1bfb1aa8f99dea2c5f0e529b95c334b2ebfadb0c82a0b07a6478,0.13319743561457206,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,14,20260616,5,0.9552377255952491,27.729481493153713,True,0.09285484568280522,ok,26.488246833455705,1.4679697430193872,0.010631550355975516,f96d40f5bcc970440b7fe5f05f532a044dd8b16d60ddcad8952116a886ec56ed,0.13319743561457206,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,15,20260617,1,0.7280856097246682,32.50496467606923,False,0.535577411056913,ok,23.666397025254664,1.2417004907077023,0.010552958736984586,ab7bfcaba08c0ecd886733613694035a4ba2f80a17cf0a8fd7174a770b924f16,,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,15,20260617,2,0.7769209519624646,31.29611669441212,False,0.4374935803952212,ok,24.314608774951044,1.2924870988106625,0.010453972244359289,0c14b00fb9f4c96b463db1aac1325c2065f2dbf43b9c0eccaeb55dc477ffc37e,,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,15,20260617,3,0.888266081690241,28.936848710938865,False,0.1678088677183946,ok,25.703621220928966,1.42847437591634,0.010605888063781155,5d1ddec47e6358345483e42e0721e0b0e87d2937fcd6646d74036377e10a99ab,,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,15,20260617,4,0.6862226491969845,33.64612160054644,False,0.6243815285367429,ok,23.08873069993086,1.1964572824384283,0.0105518655372987,00bc44508a529d8bd4e12ffebcf738cb67852f7c70bec94d99b977259a9fceb9,,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,15,20260617,5,0.7463375658867182,32.0387814556271,False,0.48831496192357915,ok,23.91174616556926,1.2671412791377443,0.010539780036162405,c5c7086a79d1d265cf3c395d0433cde365ed72a80b8716b06b53eb33b094ca62,,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,16,20260618,1,0.7250030315868001,32.58549384262653,False,0.535577411056913,ok,23.624581821657245,1.2417004907077023,0.010552958736984586,ab7bfcaba08c0ecd886733613694035a4ba2f80a17cf0a8fd7174a770b924f16,,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,16,20260618,2,0.916417823835948,28.41244745332223,False,0.1501177311523351,ok,26.037673265026783,1.4382858690517226,0.010615754594332394,508720285d442da6712afa159529d21cf9cda6652e4f7ebfdf525637322561c2,,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,16,20260618,3,0.6871044713417495,33.620977267835265,False,0.6136859456892687,ok,23.101123811608925,1.2021381363292984,0.010573998406290475,141db57e8569d0ce8000da789c9de530851680fcd23d5eaf7d6c0bafc2bd9ad7,,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,16,20260618,4,0.6775984436433343,33.89469795298425,False,0.655688356080258,ok,22.96699458070304,1.1812024952589542,0.010606078806219887,253b31267f5e1bfb1aa8f99dea2c5f0e529b95c334b2ebfadb0c82a0b07a6478,,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,16,20260618,5,0.910618932008679,28.518382713083902,False,0.15212028643435943,ok,25.969379208803236,1.4371391316921407,0.010614391580709981,0558c23725b455bdedc177d92b60af7c9dee34c81766313f24486ca102a76215,,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,17,20260619,1,0.8494865921820429,29.703464340862684,False,0.2993682204029082,ok,25.232694698920273,1.3624507140560238,0.010492340685841484,d7a282d3ba36a9820b07b7caae130509ea56b228bebdef3b863d504e5f194f2e,0.02548646514194377,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,17,20260619,2,0.98310661101879,27.265539010141453,True,0.02548646514194377,ok,26.80493165386078,1.5030387000763568,0.010643754785434556,1b2e8fd715c7c9db680cbe93d5bfd73484f70d09e40c8b73b5d0eabfb7175adb,0.02548646514194377,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,17,20260619,3,0.8189226050855687,30.347373099364564,False,0.3370292740654485,ok,24.852149836035338,1.3431350884340807,0.010534749727707293,b8ed5494c88bdbec06a02ff4ff9d518d3b0e6f87f385cbf69677fd50cdce41db,0.02548646514194377,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,17,20260619,4,0.904562014607161,28.630168990228892,False,0.15859911561954598,ok,25.897763340344916,1.4331032963861925,0.010604272808499182,2ecff0dc8e27e9404a51af6668d0429b29e451881d60bc99ed217ca770569801,0.02548646514194377,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,17,20260619,5,0.9187962478036951,28.369301981574075,False,0.1501177311523351,ok,26.065608213480193,1.4382858690517226,0.010615754594332394,508720285d442da6712afa159529d21cf9cda6652e4f7ebfdf525637322561c2,0.02548646514194377,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,18,20260620,1,0.9959397392402256,27.058809343547676,True,0.013538636680126715,ok,26.94894352176385,1.5087580687792843,0.01067906110827943,933f8c020f5b2c12202349e803c64bd2e8343a0ff3e78448f43e7f93225b5ed3,0.13319743561457206,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,18,20260620,2,0.8315403422298966,30.077064458484926,False,0.32193090901473936,ok,25.010292473079215,1.3508319087975384,0.010503214370240155,2de755bcef47ff013bf6f8c0f7b75922ad8d5509d193835a204f1d90a9c8b9ef,0.13319743561457206,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,18,20260620,3,0.7570596519511532,31.77310273476466,False,0.4874098868438562,ok,24.054134097789166,1.2675031370959602,0.01053836731165303,01fd556d48dfc125715b283a792e320d70c5ad88a48734f76a12efaf72ee762c,0.13319743561457206,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,18,20260620,4,0.9247042209744609,28.26288468017286,True,0.13319743561457206,ok,26.13480876067027,1.446741122332222,0.010615018964437617,cc837d6b51d73c23db32f93390d62df6960d9f2bea9f6ccda2f580fdaba8452f,0.13319743561457206,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,18,20260620,5,0.942442963234837,27.949688078086787,True,0.10696100291741979,ok,26.340986853801507,1.4604632037309366,0.01061258441789148,6901f1230a2bf953804315df5fd9d8c7365176c530c6d9a813113805b2e3c892,0.13319743561457206,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,19,20260621,1,0.8250106208528465,30.21614341913978,False,0.3347909626715648,ok,24.92863924200316,1.3445791210999645,0.010537875856798884,eb679381974b96a36125ea4804899356381aa2fd5e1ecae9c9f82b2e8974615b,,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,19,20260621,2,0.8639671263943632,29.410902042356895,False,0.2717229394838042,ok,25.410052522201195,1.374877711753057,0.010525932959493112,05d3095cb60b752b7e51cbc874a2da1c4533940dc4b2417e56abd6235f93d399,,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,19,20260621,3,0.7312916610046845,32.42176974640925,False,0.5272877520220854,ok,23.709769850563045,1.244894831296603,0.010537882861313186,1b1b0c85e4c9427929b4d3fd28543956f341c2367722c52134e977b332d5d15b,,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,19,20260621,4,0.773792692435108,31.36997773708437,False,0.4394598456278971,ok,24.273859534807908,1.2912064856755636,0.010451345016211366,fa292d487cc01c634e2393e9517bc1e6d2ef917b703203ba402c92bb3703d5dc,,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,19,20260621,5,0.9073689635912853,28.578218331135684,False,0.15859911561954598,ok,25.930988348408057,1.4331032963861925,0.010604272808499182,2ecff0dc8e27e9404a51af6668d0429b29e451881d60bc99ed217ca770569801,,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,20,20260622,1,0.9764392898919323,27.37463125552525,True,0.045257037370635245,ok,26.72966550419857,1.492204881944244,0.010600462508664421,df62b2a3bca9840576514e87aa41e031cf6212da600f14e7eab31f1f3db26310,0.045257037370635245,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,20,20260622,2,0.8998834050831047,28.717325050158365,False,0.1634526487064499,ok,25.84224425101485,1.431250897799507,0.010612372515317325,cde7fcfb15b87d7da3f18e181a838e970298b09221c7c79cce6caa81a35b2e33,0.045257037370635245,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,20,20260622,3,0.7107154893285988,32.965798327241934,False,0.5791833365434887,ok,23.429303489253655,1.2214788935745122,0.010553602463598377,7b8c73be2578d79b65147c24bc3a5154b70a79cfdabb5e7c7227e5d75ae0f4c5,0.045257037370635245,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,20,20260622,4,0.8024105434400164,30.711099198440206,False,0.35896449401300723,ok,24.642909797460657,1.3350577064281683,0.010523184163347743,2d807432de395fbc7230326c63325fd937d1ec7135e110fbf4e2f48a7fc41b1a,0.045257037370635245,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,20,20260622,5,0.9946609409934883,27.079220722287474,True,0.02548646514194377,ok,26.93464316500083,1.5030387000763568,0.010643754785434556,1b2e8fd715c7c9db680cbe93d5bfd73484f70d09e40c8b73b5d0eabfb7175adb,0.045257037370635245,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,21,20260623,1,0.868743511340596,29.31607936217052,False,0.26231289076960035,ok,25.4681537238316,1.3804611888400995,0.010541819006659292,6b25c4649ce30e108be98c9b4880aa8e455bf7935ba8d27d891724dd9d86b42b,,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,21,20260623,2,0.7633681982761705,31.619504947238834,False,0.4763641927991961,ok,24.13732452195817,1.2728622902975277,0.010567129710090661,4644eafd002f6e8fec66939cd9cfa8a0126d84e3a50d09c6abaf2c62401cc673,,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,21,20260623,3,0.7935314001259803,30.911557539769287,False,0.3878723527684397,ok,24.529291534607925,1.3179469171339417,0.010474904838599475,77e5ecac6c8db007e71e68c8069bfd3566c1f7f06cbe8c1a23646126b41eede3,,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,21,20260623,4,0.7998438411778105,30.768688957098984,False,0.35896449401300723,ok,24.61014636345133,1.3350577064281683,0.010523184163347743,2d807432de395fbc7230326c63325fd937d1ec7135e110fbf4e2f48a7fc41b1a,,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,21,20260623,5,0.7561377642571622,31.795715352321295,False,0.4874098868438562,ok,24.041941119461352,1.2675031370959602,0.01053836731165303,01fd556d48dfc125715b283a792e320d70c5ad88a48734f76a12efaf72ee762c,,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,22,20260624,1,0.934281899441331,28.092618766866924,True,0.12070587187847989,ok,26.24642522178961,1.4522361696139177,0.010588982645967082,c6914383e7d63a10dba810cd123021dee0f68dc4ef05cc49780e6587add9f25e,0.12070587187847989,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,22,20260624,2,0.9736129504702754,27.421231549707556,True,0.045257037370635245,ok,26.697666154639375,1.492204881944244,0.010600462508664421,df62b2a3bca9840576514e87aa41e031cf6212da600f14e7eab31f1f3db26310,0.12070587187847989,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,22,20260624,3,0.7150894648708759,32.84812053415847,False,0.5791833365434887,ok,23.489344934785407,1.2214788935745122,0.010553602463598377,7b8c73be2578d79b65147c24bc3a5154b70a79cfdabb5e7c7227e5d75ae0f4c5,0.12070587187847989,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,22,20260624,4,0.744899881318335,32.07485696156484,False,0.48831496192357915,ok,23.89255714397222,1.2671412791377443,0.010539780036162405,c5c7086a79d1d265cf3c395d0433cde365ed72a80b8716b06b53eb33b094ca62,0.12070587187847989,0.10586030899443685,0.12070587187847989
7e28542fda40db288ad2613b49f17b1248f6f2ce,False,True,article-s-objective-preregistration,article-s-objective-implementation,1.2,0.95,22,20260624,5,0.9000514680123219,28.71418195723179,False,0.1634526487064499,ok,25.8442416233794,1.431250897799507,0.010612372515317325,cde7fcfb15b87d7da3f18e181a838e970298b09221c7c79cce6caa81a35b2e33,0.12070587187847989,0.10586030899443685,0.12070587187847989
